DATAID,NAME,path,Subtype,VALSTR
190505288,414532.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-002,Document,
190505381,414532_10 ME-207,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-002,URL,
190505382,414532_15 ME-210,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-002,URL,
190505783,414532_30 ME-220,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-002,URL,
190505888,414532_7 ME-205,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-002,URL,
190510908,414532_16 ME-211,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-002,URL,
191568238,00273-OS-414532-003,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532,Folder,
191561219,414532_37 ME-225,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-003,URL,
191569675,414532.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-003,Document,
192297691,00273-OS-414532-004,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532,Folder,
192293634,414532.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,Document,
192293800,414532_36 ME-224,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192293979,414532_35 ME-221,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192294208,414532_27 ME-218,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192295407,414532_32 ME-222,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192296227,414532_22 ME-216,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192296330,414532_39 ME-227,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192297217,414532_20 ME-214,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192297635,414532_41 ME-229,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192297922,414532_4 ME-203,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192298114,414532_19 ME-213,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192299024,414532_28 ME-219,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192299617,414532_21 ME-215,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192299920,414532_38 ME-226,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-004,URL,
192723891,00273-OS-414532-005,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532,Folder,
192721217,414532_24 ME-104,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-005,URL,
192722852,414532.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-005,Document,
192724744,414532_46 ME-108,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-005,URL,
192724927,414532_33 ME-107,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-005,URL,
192725239,414532_18 ME-102,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-005,URL,
192726220,414532_11 ME-101,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-005,URL,
192726221,414532_31 ME-106,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-005,URL,
193039784,00273-OS-414532-007,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532,Folder,
193038094,414532_51 ME-109,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-007,URL,
193039101,414532.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-007,Document,
193043070,00273-OS-414532-006,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532,Folder,
193038699,414532.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-006,Document,
193039888,414532_40 ME-228,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-006,URL,
193040660,414532_42 ME-231,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-006,URL,
193040872,414532_43 ME-230,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-006,URL,
193040978,414532_44 ME-232,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-006,URL,
193041458,414532_49 ME-235,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-006,URL,
193334692,00273-OS-414532-008,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532,Folder,
193322247,414532.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-008,Document,
193325841,414532_54 ME-238,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-008,URL,
193392598,00273-OS-414532-009,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532,Folder,
193391070,414532_57 ME-241,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-009,URL,
193543512,414532.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-009,Document,
193393484,00273-OS-414532-011,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532,Folder,
193394104,414532_55 ME-239,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-011,URL,
193394591,414532_53 ME-237,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-011,URL,
193396763,414532_48 ME-234,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-011,URL,
193397061,414532_59 ME-243,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-011,URL,
193397261,414532_50 ME-236,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-011,URL,
193397262,414532.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-011,Document,
193395687,00273-OS-414532-010,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532,Folder,
193391980,414532_58 ME-242,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-010,URL,
193544011,414532.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414532:00273-OS-414532-010,Document,
185736534,00273-OM-414566,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,414566
185733663,00273-OM-414566-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414566,Folder,
185774255,Attachment 1 commercial comparison.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414566:00273-OM-414566-000,Document,
185775426,Bid Sheet Cenovus FCCL Winter 2014 - 2015.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414566:00273-OM-414566-000,Document,
185776824,414566 Approval Cover.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414566:00273-OM-414566-000,Document,
185777319,414566 Komat Rigs 2&4 DRAFT.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414566:00273-OM-414566-000,Document,
185778121,Attachment 2 ISN.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414566:00273-OM-414566-000,Document,
186419350,MSO 414566 Komat 2&4 EXECUTED.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414566:00273-OM-414566-000,Document,
195074940,00273-OM-414566-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414566,Folder,
195136740,414566-001 Approval Cover Sheet.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414566:00273-OM-414566-001,Document,
195140931,414566-001 Draft.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414566:00273-OM-414566-001,Document,
195142328,RTA - strat rigs 2015 - approved.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414566:00273-OM-414566-001,Document,
195188256,414566-001 EXECUCTED.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414566:00273-OM-414566-001,Document,
185740955,00211-OM-414574,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,414574
185743239,00211-OM-414574-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-414574,Folder,
185741543,Approval Cover Sheet - SLB.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-414574:00211-OM-414574-000,Document,
185745324,Well Stim. KPI.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-414574:00211-OM-414574-000,Document,
185745907,ATTACHED PROPOSAL - 2012 PPS Price Book Area_71_B4EC V1.06.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-414574:00211-OM-414574-000,Document,
185752122,414574 - Schlumberger CVE DRAFT.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-414574:00211-OM-414574-000,Document,
185989144,MSO 414574 - Schlumberger CVE Executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-414574:00211-OM-414574-000,Document,
186386408,MSO 414574 - Schlumberger CVE Executed Revised Signature.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-414574:00211-OM-414574-000,Document,
192133957,00211-OM-414574-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-414574,Folder,
192289938,Attachment 1 - SLB Market Mitigation.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-414574:00211-OM-414574-001,Document,
192321497,Approval Cover Sheet  CO 14574-001.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-414574:00211-OM-414574-001,Document,
192322506,CO 414574-001 - Schlumberger DRAFT.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-414574:00211-OM-414574-001,Document,
185744245,00273-OS-414572,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,414572
185737706,00273-OS-414572-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414572,Folder,
185741326,REQ #13869.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414572:00273-OS-414572-000,Document,
185743325,414572.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414572:00273-OS-414572-000,Document,
187982221,00273-OS-414572-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414572,Folder,
187976527,414572_1 CL-070,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414572:00273-OS-414572-001,URL,
188014158,414572.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-414572:00273-OS-414572-001,Document,
185759693,00273-OM-414587,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,414587
185763090,00273-OM-414587-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-414587,Folder,
